company,job_id,title,recruit_type,job_category,job_function,work_city,work_cities,team_intro,responsibilities,requirements,bonus_points,tags,publish_time,detail_url,fetched_at,source_page
网易互娱,1554,游戏设计师（系统策划）,2027届实习生项目,策划类-游戏策划类,,广州,广州|杭州|上海,,"您可以：
- 施展上帝之手，以自己的理念为蓝图，设计一款游戏的核心机制，让虚拟世界有序运转；
- 用丰富的想象力构建玩法规则，设计游戏的各类系统和功能，打造多样性的活动，让玩家感受到游戏的无穷魅力；
- 与程序、美术等团队协作，推进负责游戏主要模块的规划和落地，并进行上线结果的测试及调优；
-能基于自身项目和市场上其他优秀的游戏进行充分分析和思考，重视用户反馈并提出有价值的思考和优化建议。","我们希望您：
- 热爱多个品类的游戏，有丰富的PC、主机、手机游戏经历，并对至少某一类型游戏有深入体验和独到的见解。在游戏内排行、各类竞赛、专业领域中取得过出类拔萃的成就，或有一定网络游戏制作经验者优先 ；
- 专业不限，基础知识扎实，学科成绩优秀。有不错的用户思维，能够同理和共情玩家的需求和痛点；
- 具备逻辑思维和抗压能力，踏实勤奋，面对挑战迎难而上，拥有强大的自驱力 ；
- 善于与他人协作，具备优秀的口头表达和书写能力，能推动他人共同完成结果交付；
- 不肯循规蹈矩，总想做出点不一样的东西，经常被人贴上“有趣”的标签。",,创意鬼才|游戏玩家,2026-01-12 10:23:34,https://campus.game.163.com/position-detail/1554,2026-03-12T02:51:28.557385+00:00,2
网易互娱,1555,游戏设计师（关卡策划）,2027届实习生项目,策划类-游戏策划类,,广州,广州|杭州|上海,,"您可以：
- 基于游戏世界观和任务安排，创造沉浸式剧情和关卡体验流程，完成包括关卡设计思路，关卡相关的路线、机关、怪物布置等；
- 与程序、美术等团队协作，整合任务的资源需求推进从原型到制作的流程，并进行上线结果的测试及调优；
-关注用户的需求和反馈，能基于自身项目和其他优秀游戏进行充分分析和思考，不断优化设计，提升关卡的可玩性与趣味性。","我们希望您：
- 热爱多个品类的游戏，有丰富的PC、主机、手机游戏经历，并对至少某一类型游戏有深入体验和独到的见解。在游戏内排行、各类竞赛、专业领域中取得过出类拔萃的成就，或有一定网络游戏制作经验者优先 ；
- 专业不限，基础知识扎实，学科成绩优秀，熟悉市面上各类主流经典游戏的关卡、玩法设计；
- 具备逻辑思维和抗压能力，踏实勤奋，面对挑战迎难而上，拥有强大的自我驱动力 ；
- 善于与他人协作，具备优秀的口头表达和书写能力，能推动他人共同达成目标；
- 不肯循规蹈矩，总想做出点不一样的东西，经常被人贴上“有趣”的标签。",,创意鬼才|游戏玩家,2026-01-12 10:25:48,https://campus.game.163.com/position-detail/1555,2026-03-12T02:51:24.196402+00:00,1
网易互娱,1556,游戏研发工程师（客户端&服务端）,2027届实习生项目,游戏研发类-游戏研发与技术类,,广州,广州|杭州|上海,,"包含游戏客户端开发 和 游戏服务器开发两个方向。

您可以：
- 为不同的平台创造和开发世界一流的游戏，尤其是当前最热的移动平台；
- 成为最具创造力团队的一员，和国内最顶级的游戏研发团队一起工作，解决各种挑战性问题；
- 构建真实的虚拟世界，您的代码将为无数玩家带来梦幻般的体验；
- 参与世界一流的游戏引擎技术研发，从客户端到服务端，跨越广阔的技术领域。","我们希望您符合以下任意两条或以上的描述：
- 计算机或相关专业；
- 精通C/C++编程语言及其思想；
- 扎实的计算机基础知识，深入理解数据结构、算法、操作系统等知识；
- 良好的逻辑综合分析能力，以及强烈的解决问题的意愿；
- 强烈的求知欲，和与之相适应的学习能力；
- 良好的沟通能力，能清晰、准确地在团队成员中传达自己的想法。

具备以下条件尤佳，但不是必须：
- 熟悉或精通计算机图形学；
- 熟悉或精通分布式系统设计；
- 对常见脚本语言Lua/Python等有使用经验；
- 对游戏开发相关框架/引擎有使用经验。",,技术极客|游戏玩家,2026-01-12 10:21:34,https://campus.game.163.com/position-detail/1556,2026-03-12T02:51:24.196402+00:00,1
网易互娱,1557,游戏引擎研发工程师,2027届实习生项目,游戏研发类-游戏研发与技术类,,广州,广州|杭州|上海,,"您可以：
- 参与游戏引擎核心研发，包括但不限于图形模块、物理模拟、引擎工具链、性能优化等，为网易游戏各类3A产品的技术内核赋能；
- 前沿技术攻坚，探索实时光追、动态全局光照、超大规模场景渲染等图形学前沿技术；
- 负责引擎性能优化，针对线程调度、内存管理、编译系统深度调优，与顶尖团队共同定义下一代游戏画面标准；
- 持续探索前沿技术， 创造前所未有的新技术，开拓游戏引擎技术的新边界。","我们希望您具备以下条件：
- 计算机、软件、数字媒体、数学、物理等相关专业；
- 精通C/C++编程语言及其思想，扎实的计算机基础知识，深入理解数据结构、算法、操作系统等知识；
- 良好的逻辑和综合分析能力，主动追踪前沿技术，有创新和解决有挑战性问题的意愿；
- 良好的沟通能力，能清晰、准确地在团队成员中传达自己的想法。

具备以下条件为加分项：
- 熟悉或精通计算机图形学；
- 熟悉编译原理，定制过领域专用语言（DSL）；
- 熟悉或精通计算机物理模拟系统，使用过开源或商业物理引擎；
- 熟悉Unreal、Unity等商业引擎；参与过游戏引擎或其中某个部分模块的开发加分；
- 对计算机体系结构及底层系统有一定的了解和研究，熟悉操作系统开发；
- 热爱游戏，对于创新和解决有挑战性的问题充满激情。",,技术极客|游戏玩家,2026-01-12 10:25:01,https://campus.game.163.com/position-detail/1557,2026-03-12T02:51:28.557385+00:00,2
网易互娱,1558,图形开发工程师,2027届实习生项目,游戏研发类-游戏研发与技术类,,广州,广州|杭州|上海,,"您可以：
- 驱动视觉技术创新：研发实时光追、动态全局光照、超写实材质系统等前沿图形技术，定义下一代游戏画面标准；
- 探索跨平台（PC/移动/主机）渲染方案，确保全设备玩家获得一致的沉浸式体验；
- 技术前瞻与应用落地：结合公司图形学研究成果，推动AI与渲染技术的融合创新。","我们希望您具备以下条件：
- 计算机视觉或图形学等相关研究方向；
- 有扎实的c++基础； 有良好的图形学和数学基础；
- 熟悉AAA级游戏中常见的渲染技术，并对某一领域有深入理解，比如全局光照、粒子、材质表现、性能优化；
- 有一定debug和性能分析能力。

具备以下条件为加分项：
- 在图形学顶会（SIGGRAPH/CVPR等）发表论文，或具备神经渲染、物理模拟等AI+图形项目经验；
- 热爱游戏，对视觉表现有极致追求。",,技术极客|游戏玩家,2026-01-12 10:30:13,https://campus.game.163.com/position-detail/1558,2026-03-12T02:51:28.557385+00:00,2
网易互娱,1560,游戏测试工程师,2027届实习生项目,游戏测试类-游戏研发与技术类,,广州,广州|杭州|上海,,"您可以：
- 加入国内最顶级的游戏研发团队，享受规范和优质的培训体系，获得飞速成长的机会；
- 为不同的平台创造和开发世界一流的游戏，尤其是当前最热的移动平台；
- 破坏游戏规则，通过游戏的深度体验，精准的Bug定位，帮助团队创造最有趣的游戏；
- 深度体验游戏，钻研游戏的各种设计理念，将兴趣融入工作。","我们希望您符合以下任意两条或以上的描述：
 - 本科或以上学历，专业不限；
 - 游戏爱好者，具备丰富的游戏经验。游戏高端玩家优先；
 - 具有敏锐的洞察力，善于发现问题及推进解决；
 - 良好的逻辑思维及创新能力；
 - 良好的沟通和团队协作能力。

 具备以下条件尤佳：
 - 拥有编程经验，熟悉数据结构、算法、操作系统和网络等计算机基础知识。",,,2026-02-25 20:10:14,https://campus.game.163.com/position-detail/1560,2026-03-12T02:51:28.557385+00:00,2
网易互娱,1561,游戏测试开发工程师,2027届实习生项目,游戏测试类-游戏研发与技术类,,广州,广州|杭州|上海,,"您可以：
- 加入国内最顶级的游戏研发团队，享受规范和优质的培训体系，获得飞速成长的机会；
- 主导研发业内最先进的自动化测试框架和平台，推进行业技术革新；
- 深入了解国内领先的游戏研发流程，自主设计并实现游戏研发团队所需的测试工具；
- 深入接触国内领先的游戏测试方案，通过编写代码，持续保障并提升游戏测试的质量与效率。","我们希望您符合以下描述：
- 计算机相关专业或有计算机相关项目经历，本科及以上学历；
- 具备扎实的计算机基础，精通至少一门编程语言，深入理解数据结构、算法、操作系统和网络等知识；
- 热爱游戏，有意愿去尝试体验不同类型游戏，勇于提出自己的建议；
- 具备优秀的逻辑思维能力和强烈的求知欲，能够快速学习新的知识；
- 做事积极主动，执行力强，能推动问题解决，有良好的团队精神和沟通能力。

具备以下条件尤佳：
- 有丰富的软件开发经验，为多个开源软件项目贡献代码；
- 对算法有深入钻研，有科研、重要期刊或会议Paper，在程序设计大赛获奖；
- 热爱游戏，乐于钻研游戏设定，对游戏有深入理解。",,游戏玩家,2026-02-25 20:26:42,https://campus.game.163.com/position-detail/1561,2026-03-12T02:51:28.557385+00:00,2
网易互娱,1564,游戏发行运营,2027届实习生项目,运营类,,广州,广州|杭州,,"您可以：
- 基于游戏产品的业务目标和数据反馈，参与制定新游发行的阶段性运营策略；
- 利用公司内外渠道资源提升游戏会员整体渗透率，增加活跃游戏会员的规模；
- 以游戏用户增长为目标，设计相关推广活动和用户增长策略，扩大新游预约用户的规模；
- 通过新游发行的标准化业务流程及数据管理体系，帮助游戏业务快速上线；
- 利用AI挖掘用户行为数据，构建基于用户管理模型的AI智能触达策略体系，提升策略转化效率。","我们希望您具备以下条件：
- 2027届毕业生，本科及以上学历，专业不限；
- 热爱游戏，熟悉网易游戏者优先；
- 了解游戏不同周期的运营逻辑，具备商业和产品思维；
- 目标导向，对核心指标敏感，能积极推动工作落地执行；
- 具备数据分析能力，能够根据数据结果进行优化和改进；
- 具备良好的沟通能力和团队合作精神，拥有强烈的责任心和快速学习能力；
- 具备AI应用经验与能力，有意愿持续学习相关新工具与方法，能积极在工作中探索AI的应用场景。",,专业不限|运营达人,2026-02-26 11:42:45,https://campus.game.163.com/position-detail/1564,2026-03-12T02:51:24.196402+00:00,1
网易互娱,1567,AI策略运营,2027届实习生项目,运营类,,广州,广州|杭州,,"您可以：
- 运用AI模型，结合游戏用户数据，搭建游戏生态、用户生命周期等多种运营管理模型（LTV预测、付费转化、流失预警等）；
- 利用AI挖掘用户行为数据，构建基于用户管理模型的AI智能触达策略体系，提升策略转化效率；
- 基于AI搭建运营策略内容生产管线，根据运营业务场景智能生产有效宣传素材、剧情副本、社交裂变等内容；
- 建立竞品AI应用监控体系，输出行业AI运营趋势报告和AI工具使用方法论，推动运营团队AI化提效。","我们希望您具备以下条件：
- 2027届毕业生，本科及以上学历，专业不限，数学、统计、计算机、AI相关专业优先；
- 热爱游戏，熟悉网易游戏优先；
- 熟练使用市场主流AI工具，了解大语言模型基本原理和架构，能编写高效Prompt解决业务问题，有实际应用案例者优先；
- 具备较强的创新意识和市场洞察力，关注AI前沿动态，对AI在游戏、内容行业的落地有独立见解，能在快速变化的AI领域持续自我迭代；
- 具备较强的执行力、抗压能力、学习能力和适应能力，能快速迎接挑战。",,专业不限|运营达人,2026-02-26 20:55:26,https://campus.game.163.com/position-detail/1567,2026-03-12T02:51:24.196402+00:00,1
网易互娱,1575,搜索推荐算法工程师,2027届实习生项目,技术研究类-游戏研发与技术类,,广州,广州,,"您可以：
- 支持算法研发工作，包括推荐、搜索、用增、大模型等多场景方向，及短视频、图文、直播等多内容载体的算法开发与迭代，提升DAU、用户留存、转化率等核心指标；
- 负责推荐相关技术的持续优化，包括特征工程、检索、排序等全链路优化工作，逐步完善和优化推荐系统各模块的模型和算法；
- 跟进前沿LLM技术，推动大模型相关技术在实际业务场景中应用。","我们希望您具备以下条件：
- 2027届毕业生，硕士及以上学历，计算机相关专业；
- 熟悉推荐系统前沿算法，熟练掌握常见机器学习/深度学习算法与框架；
- 熟悉Python、Java等编程语言，掌握TensorFlow、Torch、Hadoop、Spark等工具；
- 熟悉LLM相关训练和微调算法，有LLM部署和优化方面的经验优先；
- 熟悉使用各类AI开发和生产工具，在工作进行辅助提效；
- 责任心强，热爱技术，具备良好的沟通协作能力。",,技术极客,2026-02-26 20:45:09,https://campus.game.163.com/position-detail/1575,2026-03-12T02:51:24.196402+00:00,1
